"","GSM1679409","GSM1679410","GSM1679411","GSM1679412","GSM1679413","GSM1679414"
"RBM4B",7.67387558,7.484581242,7.628064739,7.583432456,7.71707266,7.217227634
"RBM5",6.50564479625,6.14751711675,6.3114794025,6.7420223915,6.69815606475,6.62047197375
"RBM6",6.76231789966667,6.65775651366667,6.86111488633333,6.897987969,6.82094344133333,6.653310466
"RBM7",6.5498727565,6.6001601065,6.667715771,6.6248256,6.807422096,6.485171206
"RBM8A",9.037095609,8.98843831833334,8.99361976966667,8.73357546916667,8.8072150705,8.51624739416667
"RBMS1",8.76241026033333,8.971092124,8.705879508,7.0663426555,7.15513504,7.06904100666667
"RBMS2",4.75301534566667,4.864342619,4.741168276,4.578560019,4.78045228033333,4.6069916745
"RBMS3",3.116346355,3.0578884784,3.1654117408,2.8388876034,2.9296313706,2.888180788
"RBMS3-AS3",2.284119642,2.688333432,2.257302953,2.417953447,2.369767976,2.390184167
"RBMX",7.74061171875,7.741323485,7.611958146,7.44948350975,7.56148204075,7.2370026755
"RBMX2",8.249622251,8.2158000675,8.066111661,7.8517476765,7.740296893,7.443840889
"RBMXL1",5.61626825,5.457878983,5.175291178,6.090282154,6.739432247,5.869861406
"RBMXL2",3.252210634,3.3353740605,3.3609444115,3.2736775065,3.2267081205,3.188955214
"RBMY1A1",2.54827789,2.776566167,2.424724316,2.843953127,2.89593956,3.037414947
"RBMY2BP",3.096617778,3.118581014,3.041499106,3.118581014,2.939020116,3.007560012
"RBMY2FP",3.263171208,3.134111247,3.1573980535,3.12640118,2.9821625815,3.129750757
"RBMY3AP",3.703835008,3.7097653065,3.573430271,3.7430242195,3.5977360545,3.644068559
"RBP1",6.2963242745,6.02320562,6.1034020645,4.890576464,4.7577866495,4.5473218585
"RBP2",4.319405296,4.440270163,4.492103329,4.715337262,4.163419365,4.43185296
"RBP3",5.186161945,5.162519565,5.234095563,5.164352029,5.057717085,5.137568438
"RBP4",4.025369514,4.0170224145,4.217179643,4.456256941,4.25582872,4.338833142
"RBP5",4.1437036345,4.1562271885,3.908801976,4.0567113835,3.9761697935,4.046676104
"RBP7",7.141434972,7.389162507,6.633383522,6.829112626,6.783023084,6.809067305
"RBPJ",7.52286722833334,7.67278012933333,7.48099097933333,7.32582490366667,7.15714201733333,7.33984633266667
"RBPJL",4.358663781,4.478800545,4.299598168,4.669248915,4.340138867,4.576857633
"RBPMS",6.12646839733333,6.23091280066667,6.12099140183333,6.994721547,6.65656486933333,7.07283730566667
"RBPMS-AS1",6.182553572,6.066350769,6.103977606,6.887383361,6.82588759,6.75982414
"RBPMS2",5.521940031,5.446038393,5.274460092,4.859405357,5.1822533,5.148718246
"RBSN",7.50740076333333,7.49451453733333,7.319566124,7.45505999666667,7.46823924033333,7.37357657633333
"RBX1",10.56092951,10.39770694,10.4217621,9.880893733,9.772441833,9.89832363
"RC3H1",7.05232570566667,7.01716604,7.416093897,7.42564769666667,7.37198247266667,7.32482938
"RC3H2",6.59442414514286,6.64401084428571,6.51691370228571,6.55781057057143,6.57357298757143,6.599057655
"RCAN1",5.40282309833333,5.165611847,5.15073040866667,4.70788707066667,5.02606038733333,4.696545037
"RCAN2",2.554040321,3.032827213,2.790816529,2.564319121,3.018300214,2.671337505
"RCAN3",5.56431264433333,5.43246574233333,5.39823563466667,5.10252723333333,5.32439585433333,4.82057306033333
"RCBTB1",4.017239759,4.08785749133333,4.33043456633333,4.16894303566667,4.19175676533333,4.119950291
"RCBTB2",4.42366616,4.520068404,4.540249563,4.312483846,4.47977081,4.287621308
"RCC1",6.970281256,6.865399667,6.6918872055,6.5799527285,6.3189922655,6.287977009
"RCC1L",5.518491878,5.51766056675,5.491790971,5.28460756175,5.3319744575,5.1348406245
"RCC2",10.48023462,10.49692311,10.62379239,9.518749108,9.537387386,9.538936734
"RCCD1",6.979997205,6.915471322,6.904830839,6.6704804395,6.3992924745,6.4199125475
"RCE1",6.314972233,6.39092188,6.2553030455,6.331203458,6.351699499,6.051691595
"RCHY1",6.18970038425,6.2779416725,6.04131371425,5.89591785475,5.87266896725,5.856645778
"RCL1",6.612939001,6.686683831,6.62799553666667,6.307408255,6.17726966166667,6.59585154633333
"RCN1",8.894314212,9.257666343,8.829075599,7.286798725,6.91048902,7.139035822
"RCN2",9.056936231,9.1064788005,8.8256642605,8.4551572025,8.6317172275,8.842966323
"RCN3",6.2070634515,6.105370121,6.0958209315,6.195870506,6.151413439,6.2697350395
"RCOR1",7.5142025645,7.5696129185,7.5664297015,7.3830983525,7.410749227,7.240873584
"RCOR2",6.654989544,6.619114846,6.523048487,6.495186907,6.199739353,6.384267057
"RCOR3",6.49904658466667,6.53365712733333,6.366710583,6.44997031333333,6.45075585966667,6.26415727133333
"RCSD1",3.0799411975,3.3111128765,3.0651899295,3.1247170675,3.3219617065,3.27526859
"RCVRN",3.360565867,3.247295184,3.385393854,3.579014444,3.328668728,3.159848815
"RD3",3.520815062,3.346162382,3.225872917,3.367883158,3.315425852,3.349654027
"RDH10",6.350876001,6.491071887,6.729939376,8.17906589,8.01501195466667,8.16065314733333
"RDH11",7.277790097,7.0976183745,7.21265487525,6.617166695,6.43516978575,6.6052213895
"RDH12",6.315294784,5.687444742,5.726859917,4.471814395,4.377431291,4.701181492
"RDH13",6.2428803595,6.3340197705,6.29965660325,6.31166663325,6.34966328075,6.22424234475
"RDH14",9.243160751,9.326353865,8.910871745,8.890315233,8.828255292,8.797887931
"RDH16",6.404990509,6.190412393,6.561395354,5.800249491,5.469796529,5.543039575
"RDH5",5.1309991315,5.123001091,5.246240089,5.032072591,5.2071443565,4.961274487
"RDH8",4.793069992,4.543783382,4.676193291,4.716773036,4.628943697,4.659741886
"RDM1",5.650386416,5.557475648,5.607732102,5.369841124,5.106346675,5.163226585
"RDM1P5",4.110538226,4.403611054,4.117234627,4.129939626,4.338813759,3.994765345
"RDUR",2.84455545,2.937715576,2.934759377,2.849420575,2.66623718,2.864153337
"RDX",5.70255221175,5.72661192475,6.25906981875,4.31643575,4.62408261525,4.4385810775
"REC114",5.197654039,5.06474047,5.20052262,5.093211695,5.067500204,4.992200576
"REC8",5.9534545945,6.228145627,6.1230029405,5.84176732,5.988823947,5.9109651955
"RECK",4.347180177,4.1888628485,4.38403946375,4.32124949375,4.2527577915,4.20446515725
"RECQL",6.228822062,6.58369255125,6.4297307885,6.0854545575,6.27709538575,6.297616047
"RECQL4",7.9021186185,7.756152497,7.817540901,7.342433673,7.099351226,7.0798913725
"RECQL5",5.4426282834,5.4076702636,5.340787327,5.5530288354,5.3549844312,5.3288840672
"REEP1",4.3533716435,4.4191820935,4.5808352205,5.6935712225,6.078306815,6.097690526
"REEP2",6.639208874,6.688057836,6.34669388,6.308566543,6.372363429,6.6540456
"REEP3",6.57752318,6.9656649235,6.919433856,7.2594315195,7.548062348,7.744963411
"REEP4",7.791589048,7.88130088,7.844865792,6.999440392,6.813949118,6.817587881
"REEP5",10.424183042,10.3812507425,10.299367088,10.778256785,10.81382562,11.02856832
"REEP6",6.408819665,5.896956682,5.953708688,7.743088982,7.642395532,7.692472166
"REG1A",5.195038345,4.853225226,5.251753638,5.275250905,5.008997849,5.430678314
"REG1B",3.332602398,3.434692713,3.743336358,3.558519806,3.426095237,3.694932896
"REG1CP",3.653047123,3.836122213,3.909712834,3.501701853,3.796457277,3.398015074
"REG3A",3.8228629935,3.8978898445,3.854706954,3.778557581,3.5903270815,3.8163532665
"REG3G",3.884856199,4.116665395,3.654863202,4.187766981,4.030040517,4.178065231
"REG4",3.05797133766667,3.108605377,3.278052235,3.21052044566667,3.231117061,3.28681830166667
"REL",6.4620150596,6.2882548226,6.0571268562,7.0544241598,6.479794108,6.7218568954
"RELA",7.6137731095,7.621909712,7.740711424,7.9703719475,8.1101704465,7.9692061705
"RELB",6.338063437,5.941337398,6.360359257,6.198913749,6.504118772,6.292221285
"RELCH",6.876948708,7.142554457,6.962579122,6.8738095695,7.0386141145,7.061083584
"RELL1",6.2719695,6.5501613925,6.536550198,7.1140042345,7.1514883905,7.303828193
"RELL2",6.508398481,6.604363187,6.238855519,6.827211955,6.428494435,6.795767975
"RELN",5.460546091,5.377870762,5.243688264,5.69498566,5.65114373,5.516591019
"RELT",6.952425981,6.813055414,6.90915369,7.088217489,6.959229025,7.266006156
"REM1",5.738822078,5.831476935,5.913487474,5.885413051,5.976769478,5.951240342
"REM2",6.281304787,6.152596866,6.098523626,5.916623262,6.237751291,6.05799966
"REN",3.925210659,3.923748361,4.164672883,3.957171217,3.766152499,4.001230455
"RENBP",5.660891284,5.637865327,5.679701453,5.175747022,5.271680015,5.267063385
"REPIN1",5.920677909,5.90134311566667,5.77685479866667,5.761575869,5.72360278333333,5.87504005966667
"REPS1",6.167335125,6.06582467466667,6.18400800233333,6.38495239333333,6.42134098866667,6.59944411633333
"REPS2",5.86992542833333,5.79457341466667,5.46513396866667,6.52519265633333,6.78289635466667,7.14953593833333
"RER1",8.84118025733333,8.91900247733333,8.882238694,8.89663215233333,8.96264901066667,9.01730284833333
"RERE",4.7671141402,4.6868824292,4.7387739338,5.2306585008,5.117605035,5.0780811154
"RERG",8.459902567,8.465325621,8.3551446385,9.3097021615,9.535627944,9.612294697
"RERGL",3.267945518,3.210715887,3.023549743,2.836694443,2.800527494,2.924629075
"RESF1",5.3367682935,5.4433222015,5.517995614,5.059840365,5.300625246,4.953119336
"REST",6.25729224166667,6.17042662433333,6.24232622666667,6.270310899,6.26923732633333,6.402254059
"RET",7.87009362066667,7.831352872,7.59844701633333,7.92370912233333,8.11813511566667,7.85864390833333
"RETN",5.471663938,5.49983774,5.567031006,5.334256044,5.383144666,5.37387255
"RETNLB",4.2678706165,3.97392129,3.923716814,3.915721708,4.026948208,4.176234851
"RETREG1",4.884346624,4.73506738875,4.5018022785,5.25258015975,5.3599611645,5.62711061825
"RETREG1-AS1",2.780531268,2.622114267,2.592535297,2.609637273,2.713466397,2.809096133
"RETREG2",8.54207784,8.61295725925,8.5836328595,8.48727630175,8.575415048,8.56154429025
"RETREG3",7.854398775,7.906688296,7.867919668,8.406182406,8.502154558,8.326677008
"RETSAT",5.4003634415,5.4921286245,5.4737181545,5.6568016825,5.6131864465,5.567767215
"REV1",6.2577831735,6.235368146,5.95556456725,6.2681613305,6.24907071375,6.20522308825
"REV3L",7.8419750395,7.8097404055,8.0204818245,7.810489247,8.228845556,7.70550943
"REX1BD",8.6787482965,8.529569712,8.61876065,8.83120334,8.5887443765,8.63151718
"REXO1",5.830386366,5.7533488,5.79579187333333,5.90288025633333,5.77064357466667,6.003892951
"REXO1L1P",3.820960414,3.913157189,4.114982777,3.93126584,3.868669917,3.927851838
"REXO2",5.80897123175,5.957632587,5.776775539,5.35943147775,5.4695184755,5.3298194355
"REXO4",8.167582558,8.07135623,8.401874906,7.723897394,7.745271084,7.901754081
"REXO5",7.1675841155,7.207655487,7.1319202905,7.110695902,6.896796029,6.9472552035
"RFC1",7.766230605,7.817247617,7.672800424,7.538469589,7.6723794815,7.5716305405
"RFC2",7.96131785,7.914423092,7.977025689,7.169729454,7.272887794,7.365593084
"RFC3",7.41901526733333,7.434192655,7.49382122766667,6.34207661833333,6.43485406866667,6.66577476
"RFC4",9.552951204,9.461095036,9.324479893,9.112351792,8.888227625,9.071485744
"RFC5",7.99267964133333,8.02486406233333,7.98503325633333,7.68522452966667,7.78858068633333,7.60291062466667
"RFESD",4.964507346,4.8108059065,5.047141187,4.6890487025,4.6890685015,4.3875965775
"RFFL",5.05953410685714,5.14373893671429,5.19745620757143,5.142742053,5.199871446,5.13262248057143
"RFK",8.8588517885,8.942351528,8.9376536205,8.5056992125,8.675627663,8.470838806
"RFLNA",4.727554787,4.933513576,4.688282173,4.730712368,4.621142862,4.745157446
"RFLNB",5.6720076005,5.7911476435,4.949779191,4.848589806,4.67704917,4.7950140845
"RFNG",7.214650642,7.255271059,7.019105953,6.992990718,6.958212771,7.135550098
"RFPL1",2.548918238,2.740223835,2.55723907,2.259451308,2.335547613,2.160159405
"RFPL2",4.377493127,4.594197651,4.356900386,4.373183495,4.52876074,4.524288917
"RFPL3",4.917248909,5.042984929,5.096177659,4.644296242,5.142695998,5.012165164
"RFPL3S",3.138420935,3.4590221635,3.387019169,3.2717789915,3.271199516,3.160382491
"RFT1",6.2051543005,6.16291508,6.197610965,5.7977425695,5.742185886,5.995609449
"RFTN1",4.342404636,4.4891475755,4.438189815,4.089636829,3.9703470165,4.013813153
"RFTN2",5.019413076,4.963023677,5.039214912,4.3854083615,4.678740613,4.9023390205
"RFWD3",7.693953446,7.486173088,7.492979486,7.261814636,7.233021673,7.22322736
"RFX1",6.0166739445,6.0093392105,6.0920627305,6.383459456,6.306376706,6.1792730825
"RFX2",5.243330612,5.20202383366667,5.312781553,5.105043659,5.180136655,5.33702867733333
"RFX3",3.80875731275,3.780824945,3.5422771145,3.507112658,3.50158666475,3.34077162375
"RFX4",2.8132446515,2.9361870605,2.789113107,2.7835995105,2.7806688765,2.78607242
"RFX5",8.739849245,8.4649595605,8.4678497115,8.644389283,8.5756550475,8.556183269
"RFX5-AS1",5.728551955,5.381319004,4.89770916,4.877011334,4.972100207,5.245863167
"RFX6",2.497637847,2.329586628,2.428483106,2.428483106,2.415170183,2.328275331
"RFX7",7.171449888,7.0762569355,7.08690001,6.9769886365,6.9366866425,6.89883422
"RFXANK",8.274445479,8.067331951,7.966023378,7.77776755,7.507209688,7.748736321
"RFXAP",5.5087862225,5.749428036,5.363397307,5.181708796,5.150906379,5.340574949
"RGCC",5.181412656,5.178735766,4.988790248,5.1527331635,4.920431142,4.917889262
"RGL1",6.419459243,6.320579345,6.345429588,6.246712963,6.129585292,5.85368239
"RGL2",9.67081706,9.647387924,9.692750964,10.41986593,10.4504965,10.26040702
"RGL3",5.08668392066667,5.104106716,5.444671426,4.806999511,4.66735927633333,4.63890856733333
"RGL4",3.349393474,4.052558808,3.816091088,3.95822973,3.830916878,3.876652099
"RGMA",5.133447966,4.993071148,5.0125917565,5.0395544155,4.9701935725,4.9603945475
"RGMB",6.672479528,6.752667216,6.594530696,6.6638920055,6.68156533525,6.52431927
"RGMB-AS1",4.4395773,4.531417815,4.789351182,4.769706523,4.824939975,5.233250849
"RGN",2.946285817,3.125404241,2.972602221,3.020838633,3.214702364,2.922950859
"RGP1",6.694590633,6.773505278,6.513532927,6.621590665,6.839061658,6.492797336
"RGPD1",6.108576788,5.675265874,5.728728895,5.878742227,5.784844607,5.825792328
"RGPD4-AS1",2.600821883,2.204587646,2.348750068,2.383384699,2.65825563,2.461418686
"RGPD5",6.68663474266667,6.499971685,6.19818555,7.16157669866667,7.04425766433333,6.96172474533333
"RGR",4.29658135733333,4.25878388166667,4.32567288333333,4.452319223,4.369404868,4.45022552833333
"RGS1",2.500513976,2.4191404,2.56492326,2.384569977,2.583962659,2.6352067
"RGS10",7.730787633,7.568331727,7.54534846466667,6.956386501,6.76382091266667,6.79337686366667
"RGS11",3.947286903,3.90742014366667,3.95175984366667,3.85757147866667,3.78148937,3.86042229166667
"RGS12",4.8826939801,4.7982520099,4.8606554521,4.7130006828,4.7153765671,4.6915291113
"RGS14",5.07048337,5.20840959266667,5.08780998433333,5.03782105566667,4.84655585733333,5.007861452
"RGS16",5.34719585066667,5.29238387633333,5.48917759933333,5.398662855,5.643409191,5.50285848366667
"RGS17",6.283787714,6.405572007,6.511083229,6.196878533,6.375000983,6.141948028
"RGS18",2.053248992,2.401127261,2.266728212,2.20409567,2.566467683,2.351007669
"RGS19",8.961144186,9.05526624,8.798873715,8.717962848,8.6461223,8.523493156
"RGS2",6.872291938,7.06214164,6.889245184,4.497142528,5.372718272,4.028298134
"RGS20",4.53570482,4.47716512,4.33549676,4.3316628675,4.302888627,4.3471384125
"RGS22",7.236211528,7.568755523,7.701121893,7.025689754,7.025689754,7.223254884
"RGS3",5.66282368,5.64250486725,5.6249467395,5.70695417,5.64881883375,5.86189706575
"RGS4",3.234093186,3.46057870766667,3.542565498,3.36635763166667,3.36770349,3.63015994133333
"RGS5",3.4877755975,3.512801961,3.60399327716667,3.63549801333333,3.618519171,3.65532348516667
"RGS6",5.266212196,5.14979103975,5.07086039575,5.0602596475,4.9482123685,5.0984400535
"RGS7",2.762672237,2.68330782733333,2.753425269,2.62624083033333,2.773075725,2.88466892833333
"RGS8",4.11912748933333,4.25209911366667,4.22634490466667,4.12684258833333,4.23913238333333,4.23865514833333
"RGS9",3.662147948,3.729405818,4.082834577,3.637051735,3.841094877,3.865934948
"RGS9BP",3.477303544,3.89264171,3.859682873,3.394817985,3.550267687,3.198184008
"RGSL1",4.423502808,4.440968111,4.62661725,4.464833417,4.558812264,4.703837442
"RHAG",4.798044546,4.682183713,4.806281029,4.799098011,4.7761503815,4.9304860385
"RHBDD1",5.6800865342,5.741481131,5.7092633992,5.5750395038,5.639342597,5.628638504
"RHBDD2",8.130615694,8.1914082165,8.0522613475,7.7100010055,7.7690187485,7.92116823
"RHBDD3",6.862084544,6.6413105425,6.7431043385,6.8465222565,6.819077975,6.748523847
"RHBDF1",6.824022417,7.088151754,7.179019096,7.155601438,7.194601694,7.2236006315
"RHBDF2",6.913165134,7.067345903,7.017401238,5.746982749,5.706674771,6.045885527
"RHBDL1",4.863888316,5.058542682,5.066054989,4.780071872,4.830069846,4.997216975
"RHBDL2",5.00236223225,5.0562140345,4.7680881835,4.5653347915,4.5587873735,4.69991175425
"RHBDL3",4.41136372175,4.33142241525,4.41609803475,4.51450517975,4.42140982925,4.57126345
"RHBG",6.888964738,6.479672814,6.782453203,6.775209986,6.877984497,6.916956501
"RHCE",4.7371652655,5.016924972,4.911768242,4.9288468095,4.61597756,4.9179249635
"RHCG",5.903581185,5.636377496,5.789268158,5.47328582,5.380318556,5.347228192
"RHD",4.975603646,4.958257276,4.85833323,4.98613249366667,4.97992652033333,5.09356849833333
"RHEB",7.446882173625,7.53324761725,7.4518510585,7.412765531,7.358201539875,7.3177164165
"RHEBL1",5.1802822735,5.0100345645,5.029272615,4.400213508,4.4251090635,4.563956669
"RHEX",5.092698431,5.158143979,5.126174012,5.036942517,5.12130307833333,5.11468868233333
"RHNO1",6.8840709535,6.7513333245,6.629430743,6.1607626385,6.293970486,5.9807214385
"RHO",4.6399588255,4.6898627255,4.6211018125,4.789442522,4.435221936,4.729200435
"RHOA",7.67404589933333,7.59027021166667,7.42077713833333,7.55491953466667,7.681291013,7.725377344
"RHOB",7.18919072166667,7.155545832,7.08649961066667,7.734889663,7.506788601,7.568949531
"RHOBTB1",5.944765661,6.460881137,6.41496769,6.836442314,7.551234334,7.69767806
"RHOBTB2",5.498800264,5.5028917975,5.5343258215,5.8879583545,5.798679435,6.058732989
"RHOBTB3",7.54269242683333,7.92756855716667,8.58921503783333,7.05512733316667,7.3264439735,7.14124680633333
"RHOC",5.687725481,5.656112534,6.031923031,5.651203135,5.742941373,6.127444497
"RHOD",9.6224571625,9.596183734,9.8125155235,8.8656106185,8.7852298055,8.90605581
"RHOF",6.13226468825,6.10632796075,6.052705173,6.60060228325,6.44995150625,6.43783075625
"RHOG",8.245940506,8.179894873,8.214558152,7.586896859,7.563718375,7.41990656
"RHOH",5.000295847,5.0247591115,5.7046643395,7.573249081,7.148642971,7.1830685115
"RHOJ",4.146227445,3.9408186558,4.1704370812,4.0586813738,4.1579285698,4.3746603134
"RHOQ",7.8945895875,7.89239662616667,7.60796019633333,7.02936666083333,7.218185346,6.87510267166667
"RHOQ-AS1",4.268437178,4.024127498,4.361788303,4.440230602,4.3095820725,4.2153186005
"RHOT1",8.0269726265,8.0608442845,7.9145508965,7.5261545955,7.692654433,7.6314379375
"RHOT2",8.43232704633333,8.31104431933333,8.39295319566667,8.58586472166667,8.47933719633333,8.51351508666667
"RHOU",6.923853358,6.833159746,6.688899123,7.7922014895,7.3723037015,7.3349917855
"RHOV",7.543142838,7.312577587,7.491328653,7.861658871,7.357774974,7.341502902
"RHOXF1",4.678709398,4.724032351,5.073713142,5.118531487,5.002891424,5.218805839
"RHOXF2",3.892414074,3.919288652,4.020070868,3.902278843,4.055346495,4.14942147
"RHPN1",7.2341028565,7.0840910995,7.0995804355,7.2819967255,7.1522634095,7.286824969
"RHPN1-AS1",6.78989263,6.778248779,6.61840392,6.478831109,6.586960083,6.655347279
"RHPN2",9.129196321,9.164759783,9.019727057,9.600233162,9.655115475,9.805689627
